customer_id,tenure,contract_type,payment_method,paperless_billing,senior_citizen,monthly_charges,total_charges,num_products,tech_support,online_security,streaming_tv,internet_service,customer_service_calls,avg_monthly_gb_download,churn
CUST09073,48.0,One Year,Bank Transfer,1,0,18.0,846.3845060778991,3,1,0,1,DSL,0,0.8925752133546908,0
CUST09074,31.0,Month-to-Month,Electronic Check,1,0,35.04546002967807,1080.966730150348,2,1,1,0,No,6,3.3791912047504424,0
CUST09075,63.0,Month-to-Month,Bank Transfer,0,0,35.599269113020306,2253.056288414729,4,0,0,1,No,6,12.505660062820676,0
CUST09076,51.0,Month-to-Month,Bank Transfer,0,0,28.234440435080923,1412.9860322756992,2,0,0,1,DSL,9,10.518212943620346,0
CUST09077,11.0,Month-to-Month,Electronic Check,0,0,22.151635998430418,162.90318109322573,6,1,0,1,No,1,22.23216552344233,0
CUST09078,8.0,Month-to-Month,Mailed Check,0,0,18.0,100.43297551520325,4,0,0,0,Fiber Optic,6,13.240494601737968,1
CUST09079,27.0,One Year,Mailed Check,1,0,29.96211273991932,761.4755034051059,5,0,0,1,Fiber Optic,4,28.44551728823787,0
CUST09080,67.0,Month-to-Month,Bank Transfer,0,0,18.0,1204.3233689385343,3,0,0,1,No,7,1.297343531052188,0
CUST09081,4.0,Month-to-Month,Credit Card,1,0,27.50251124148823,165.8599038651368,5,0,0,0,DSL,2,2.2901274309995183,1
CUST09082,14.0,Month-to-Month,Mailed Check,0,0,25.781368353341016,324.6578979745094,1,0,1,0,No,3,1.7947951894462941,1
CUST09083,3.0,Month-to-Month,Electronic Check,0,1,36.52042493039127,104.58218970525532,3,1,1,1,Fiber Optic,4,16.533224571059982,1
CUST09084,30.0,One Year,Mailed Check,0,0,18.0,551.9401399863792,4,1,1,0,No,7,5.460978421091977,0
CUST09085,72.0,Month-to-Month,Bank Transfer,0,1,18.0,1256.2913625926365,3,0,1,0,No,8,41.84137798866104,0
CUST09086,50.0,Month-to-Month,Electronic Check,1,0,33.018806205069694,1670.2075125061217,5,1,1,1,DSL,2,15.376780892873668,0
CUST09087,36.0,Month-to-Month,Bank Transfer,1,0,,862.7888474732313,1,0,0,1,Fiber Optic,8,4.254819352747415,0
CUST09088,11.0,Month-to-Month,Electronic Check,1,0,18.0,217.6773202328522,5,0,0,1,Fiber Optic,0,63.164249212895214,0
CUST09089,26.0,Month-to-Month,Electronic Check,0,0,24.906931908824934,645.068889629076,2,0,1,1,DSL,0,22.866543468216324,0
CUST09090,38.0,Month-to-Month,Electronic Check,1,0,52.11621622545833,1938.368406899708,1,0,1,1,DSL,3,6.913776565683412,0
CUST09091,20.0,One Year,Credit Card,1,0,28.229283899870175,558.6522469360564,3,1,1,1,Fiber Optic,2,0.44632044125120557,0
CUST09092,51.0,Two Year,Bank Transfer,1,0,18.0,880.357370887789,5,0,1,1,Fiber Optic,2,44.5294587456338,0
CUST09093,71.0,One Year,Mailed Check,1,0,27.04519162614609,1890.8757958495405,2,0,0,0,Fiber Optic,6,27.346501528004243,0
CUST09094,15.0,Month-to-Month,Electronic Check,1,0,39.741940985730565,590.0239736310295,6,1,1,0,Fiber Optic,5,0.20097732673985003,1
CUST09095,19.0,Month-to-Month,Credit Card,0,0,18.0,331.5920632544679,2,1,1,1,No,4,25.829410994324586,0
CUST09096,10.0,One Year,Credit Card,0,0,18.0,231.65504318560713,5,1,1,1,Fiber Optic,9,33.19232858560712,1
CUST09097,53.0,Month-to-Month,Mailed Check,1,0,44.493107225429995,2328.7377413016525,1,1,1,1,DSL,9,8.641355241283698,0
CUST09098,34.0,Two Year,Bank Transfer,0,0,18.0,631.4324452944917,5,1,1,1,DSL,7,27.778427517759134,0
CUST09099,21.0,Month-to-Month,Credit Card,0,0,20.800864803950954,413.5892387040533,5,1,1,0,Fiber Optic,3,0.7628941793288377,1
CUST09100,16.0,Month-to-Month,Electronic Check,0,0,21.772440933148143,302.80982826998,1,1,1,1,DSL,7,2.1903196719878166,1
CUST09101,6.0,Month-to-Month,Electronic Check,0,0,18.766946401399757,142.93346184698075,5,0,0,1,No,6,1.9901097309449303,1
CUST09102,35.0,Two Year,Mailed Check,1,0,40.63775770727153,1443.2663665975813,4,0,0,1,Fiber Optic,1,6.861997149385277,0
CUST09103,50.0,Two Year,Mailed Check,0,0,38.33426506015054,1886.7070419828935,3,0,0,0,No,4,18.14160275716619,0
CUST09104,17.0,Two Year,Bank Transfer,1,0,18.0,149.74180197699116,6,1,1,1,DSL,3,1.572742883855598,0
CUST09105,1.0,Month-to-Month,Mailed Check,1,0,18.0,74.03036431525092,5,0,1,0,DSL,5,61.414590106294604,0
CUST09106,35.0,One Year,Electronic Check,0,0,39.094389092107704,1407.1631380786916,3,0,0,1,Fiber Optic,4,3.071220928001275,1
CUST09107,49.0,Month-to-Month,Mailed Check,0,0,36.623772026595496,1852.276362879748,6,0,0,1,Fiber Optic,1,66.17032696357307,0
CUST09108,25.0,Month-to-Month,Bank Transfer,0,0,24.747900886487603,679.0883204077813,6,0,0,1,Fiber Optic,4,16.24525863436544,1
CUST09109,19.0,One Year,Electronic Check,0,0,29.823579019390813,567.3844200761561,1,1,1,0,DSL,4,4.289717420855917,0
CUST09110,12.0,Two Year,Mailed Check,0,0,29.71291813352098,335.7343126183473,4,0,0,1,Fiber Optic,3,10.676627364404009,0
CUST09111,54.0,Month-to-Month,Electronic Check,1,0,18.0,882.4221825099262,5,0,1,1,Fiber Optic,3,8.471398182656776,0
CUST09112,63.0,Month-to-Month,Credit Card,0,0,18.0,1140.779079046115,1,0,1,0,No,4,49.28546835548206,0
CUST09113,56.0,Month-to-Month,Electronic Check,1,0,25.08455271826799,1382.2677431212512,1,0,0,1,Fiber Optic,2,2.1855894665727993,0
CUST09114,38.0,Month-to-Month,Electronic Check,1,0,18.0,644.8579320184122,5,1,1,0,Fiber Optic,9,0.4219446289624535,0
CUST09115,53.0,Month-to-Month,Bank Transfer,0,0,19.85989156337881,984.6359223528736,1,0,0,0,Fiber Optic,4,6.651831522342837,0
CUST09116,29.0,Two Year,Electronic Check,0,0,18.0,470.4841061181179,2,1,0,1,Fiber Optic,8,1.369490141620272,0
CUST09117,2.0,Month-to-Month,Bank Transfer,0,0,27.571009298249514,0.0,3,0,1,0,Fiber Optic,7,14.441603258007348,1
CUST09118,27.0,One Year,Mailed Check,0,0,18.0,535.646755124226,6,1,1,0,No,2,0.2899091742667042,0
CUST09119,51.0,Month-to-Month,Credit Card,0,0,31.440986078686784,1659.2724350665928,5,0,1,0,DSL,9,9.143690029772932,0
CUST09120,47.0,Month-to-Month,Electronic Check,1,0,28.33794172289494,1294.769527922687,2,1,0,1,No,7,14.682122619639493,0
CUST09121,72.0,Month-to-Month,Electronic Check,0,0,23.472393856468436,1751.243928091973,3,0,0,1,Fiber Optic,8,12.327580083142351,0
CUST09122,72.0,Month-to-Month,Electronic Check,0,0,32.037911360728295,2311.8659931450975,3,1,1,1,Fiber Optic,4,3.390214913670449,0
CUST09123,18.0,Month-to-Month,Credit Card,0,0,33.88523919755555,683.3469082797295,2,1,0,1,Fiber Optic,9,0.6487573142744388,1
CUST09124,1.0,One Year,Credit Card,1,0,18.0,47.82452118228042,3,1,0,0,Fiber Optic,7,66.30236918815814,0
CUST09125,20.0,Two Year,Electronic Check,0,0,20.53106426743852,442.22959404046316,4,0,1,1,Fiber Optic,2,19.789061859995623,0
CUST09126,64.0,Month-to-Month,Electronic Check,1,1,18.0,1164.2504993954274,1,0,0,0,No,9,26.31982323908642,1
CUST09127,59.0,One Year,Electronic Check,1,0,18.0,1025.9137328091463,6,0,0,0,Fiber Optic,6,0.05560915014026343,0
CUST09128,8.0,Two Year,Electronic Check,0,0,43.70813249838989,283.6494302632402,5,0,1,0,No,0,1.3907020767711846,0
CUST09129,12.0,Month-to-Month,Electronic Check,1,0,21.965950341690316,273.83457644687496,5,1,1,1,No,7,1.0055972712063175,0
CUST09130,41.0,Two Year,Credit Card,0,0,19.824107430073745,808.0210238217824,4,1,0,1,Fiber Optic,2,12.608482953987489,0
CUST09131,48.0,Two Year,Electronic Check,1,0,18.841877033949164,1034.3830448123776,2,1,1,1,No,2,45.30013700631981,0
CUST09132,71.0,Two Year,Credit Card,0,0,25.572785503198137,1853.0520647688857,5,0,0,1,Fiber Optic,5,0.01785180950724352,0
CUST09133,55.0,One Year,Electronic Check,1,0,18.0,947.7748850120918,6,0,1,1,Fiber Optic,6,35.43380851891574,0
CUST09134,16.0,One Year,Credit Card,1,1,18.0,283.7807177699604,1,0,1,0,DSL,9,22.871909555621063,1
CUST09135,3.0,Month-to-Month,Mailed Check,1,0,39.05500482272524,98.7472833742186,3,0,1,1,No,1,14.2968726328462,1
CUST09136,46.0,One Year,Electronic Check,1,0,18.0,826.03382668641,6,0,1,1,Fiber Optic,0,5.575496140925633,0
CUST09137,40.0,Two Year,Credit Card,0,0,22.80368907244167,846.5743244813874,6,1,0,0,Fiber Optic,9,31.36826155085465,0
CUST09138,67.0,Month-to-Month,Electronic Check,1,1,,1251.375479168481,6,0,0,1,DSL,0,1.3430361823176993,0
CUST09139,42.0,One Year,Credit Card,0,0,,736.2395359477936,1,0,1,1,DSL,9,30.326839363013505,0
CUST09140,37.0,Month-to-Month,Bank Transfer,0,0,23.782197717747874,912.6571561549005,1,1,0,1,DSL,1,34.27124360235888,1
CUST09141,22.0,Month-to-Month,Credit Card,0,1,18.0,365.8192135608493,6,1,0,1,DSL,1,8.317858369420193,0
CUST09142,7.0,One Year,Credit Card,1,0,18.0,106.12441930067182,6,0,0,1,Fiber Optic,2,13.1659543477173,0
CUST09143,64.0,One Year,Electronic Check,1,0,58.93685118709812,3801.622775861653,3,1,1,1,Fiber Optic,6,0.8318905929501995,0
CUST09144,60.0,One Year,Mailed Check,1,0,28.13124295105502,1584.3178604045552,2,1,1,0,DSL,8,5.78891539526605,0
CUST09145,12.0,Two Year,Bank Transfer,1,0,28.4993147007184,391.3559723332152,3,0,1,1,Fiber Optic,9,28.921478892984993,0
CUST09146,51.0,Month-to-Month,Electronic Check,1,0,24.20120623678876,1307.753386620915,1,1,0,1,Fiber Optic,2,10.68876782915431,0
CUST09147,27.0,Two Year,Mailed Check,1,0,18.0,558.5182756239756,6,1,0,1,DSL,0,0.8835515143807299,0
CUST09148,32.0,One Year,Electronic Check,0,0,18.0,540.9528336898013,6,1,0,1,Fiber Optic,3,0.5708165753162021,0
CUST09149,62.0,Two Year,Bank Transfer,1,0,18.0,1131.086751758698,5,1,0,0,No,7,3.586756819859709,0
CUST09150,61.0,Month-to-Month,Mailed Check,0,1,18.0,1075.6877287146642,2,1,1,1,Fiber Optic,3,3.5632381482519957,0
CUST09151,14.0,Month-to-Month,Electronic Check,0,0,51.86941823566527,651.8630056927808,4,1,0,1,Fiber Optic,5,8.797498603314777,0
CUST09152,23.0,Two Year,Credit Card,1,0,18.658723277853664,433.58668632773856,3,0,1,0,No,1,2.0027562160045584,0
CUST09153,60.0,Month-to-Month,Credit Card,0,0,18.0,1007.1686739215763,5,1,1,1,No,3,2.2961671609008083,0
CUST09154,67.0,Month-to-Month,Electronic Check,1,1,26.847342684288172,1828.7448478761455,1,1,1,1,Fiber Optic,1,7.9474889492713015,0
CUST09155,6.0,One Year,Electronic Check,1,0,18.0,148.93907080298587,4,0,0,0,DSL,3,3.449990190870323,0
CUST09156,61.0,One Year,Bank Transfer,1,1,18.0,1162.5617858770856,5,1,0,0,Fiber Optic,1,17.965646721078652,0
CUST09157,36.0,Two Year,Electronic Check,1,1,43.04698433223953,1575.3130162480168,1,0,0,1,Fiber Optic,3,9.21404784642001,0
CUST09158,43.0,One Year,Bank Transfer,1,1,18.0,753.3170092146315,6,1,1,0,No,1,27.79116579083197,0
CUST09159,6.0,Two Year,Bank Transfer,0,0,19.72766865238493,108.91944140622365,3,1,1,1,No,1,3.8380959077775008,0
CUST09160,49.0,Month-to-Month,Electronic Check,0,0,26.552529617484893,1307.2141791336767,1,0,0,1,No,8,4.650331334799352,0
CUST09161,49.0,One Year,Electronic Check,1,0,18.0,955.1430575312328,4,0,1,1,DSL,0,13.118423312947808,0
CUST09162,48.0,Two Year,Electronic Check,0,0,18.0,937.6699785895236,5,1,0,1,Fiber Optic,6,19.81259532631949,0
CUST09163,57.0,One Year,Electronic Check,1,0,54.03645920632635,3075.8727495060766,1,1,1,1,Fiber Optic,5,13.336491740463423,0
CUST09164,69.0,Month-to-Month,Bank Transfer,1,0,18.0,1291.1442728996135,3,0,0,1,Fiber Optic,1,3.5354187543734374,0
CUST09165,62.0,Month-to-Month,Electronic Check,0,0,18.0,1090.1985651197242,2,0,0,1,DSL,4,7.095086396945995,0
CUST09166,54.0,One Year,Credit Card,1,0,27.359559250632895,1499.2293137273455,6,0,1,0,No,0,19.62796257026488,0
CUST09167,71.0,One Year,Bank Transfer,0,0,18.0,1260.527700715399,2,1,1,1,DSL,7,3.9428608050319305,0
CUST09168,49.0,Month-to-Month,Electronic Check,0,0,40.318408444930625,1987.7987825011567,1,0,0,1,DSL,7,4.453921218357829,1
CUST09169,49.0,One Year,Mailed Check,1,0,18.0,840.9055106073962,4,0,0,1,No,3,16.976967361645723,0
CUST09170,40.0,Two Year,Mailed Check,1,0,21.935421095984495,806.3969675445429,6,0,1,1,No,2,12.62620965395342,0
CUST09171,56.0,Month-to-Month,Mailed Check,1,0,29.432899385675228,1585.9293154623902,2,0,1,1,Fiber Optic,8,37.658370936309325,1
CUST09172,6.0,One Year,Mailed Check,0,1,18.0,137.15386843874384,6,1,1,1,Fiber Optic,5,8.07062210953383,1
CUST09173,37.0,One Year,Electronic Check,0,0,33.735388467001044,1192.4963909716394,2,1,1,1,DSL,7,22.685546717089245,0
CUST09174,31.0,Month-to-Month,Electronic Check,1,0,34.746257548786005,1060.0751140150203,6,1,0,1,No,0,19.613076373861233,0
CUST09175,66.0,Month-to-Month,Electronic Check,1,1,32.74665886745438,2205.799410025826,3,1,1,0,Fiber Optic,6,1.8782940838156572,0
CUST09176,6.0,Month-to-Month,Electronic Check,1,0,18.0,164.01750703536388,3,1,1,1,Fiber Optic,0,5.8154726762009075,1
CUST09177,47.0,Two Year,Bank Transfer,0,0,18.0,797.0295894550186,5,1,0,1,Fiber Optic,4,12.43190150667066,0
CUST09178,14.0,Month-to-Month,Credit Card,1,0,23.330574676916555,206.61093989439303,3,1,1,0,DSL,6,9.711265552159434,1
CUST09179,64.0,Month-to-Month,Bank Transfer,1,0,51.06525964280783,3227.9979663233544,2,1,1,0,Fiber Optic,1,4.357386871276131,0
CUST09180,62.0,Month-to-Month,Credit Card,1,0,18.0,1126.026643305361,3,1,0,1,DSL,0,8.613169147027579,0
CUST09181,17.0,Two Year,Bank Transfer,0,0,18.0,339.55819548415457,2,1,1,1,No,0,21.26441230086506,0
CUST09182,63.0,One Year,Electronic Check,1,0,36.22376731604981,2223.109368721336,3,1,0,0,DSL,3,6.704479717107015,0
CUST09183,36.0,Month-to-Month,Credit Card,1,0,18.0,559.6658594142925,4,1,1,0,Fiber Optic,7,31.67564175195872,0
CUST09184,70.0,Two Year,Electronic Check,1,0,18.0,1214.6104469964232,5,1,0,0,Fiber Optic,0,2.52348373450282,0
CUST09185,53.0,Month-to-Month,Electronic Check,1,0,50.109625221297804,2629.851383944395,3,0,0,0,DSL,1,14.436675665323373,0
CUST09186,3.0,Month-to-Month,Credit Card,1,0,30.486647606041654,195.84088805122275,2,1,1,1,No,8,3.1555327244671445,1
CUST09187,15.0,Month-to-Month,Bank Transfer,0,0,37.86941236122103,573.5327912117199,6,1,1,0,Fiber Optic,1,5.3221682033326845,0
CUST09188,30.0,One Year,Credit Card,1,0,30.838074374184778,957.5740246699049,5,1,1,1,Fiber Optic,5,17.142152400758043,0
CUST09189,16.0,Two Year,Electronic Check,1,0,21.756264451248626,403.1072180985762,5,0,0,1,Fiber Optic,2,5.551485691788856,0
CUST09190,10.0,Month-to-Month,Bank Transfer,1,1,26.371861960740368,241.241476533038,3,1,1,1,Fiber Optic,9,3.8531638000934225,1
CUST09191,71.0,One Year,Electronic Check,1,0,33.29983178153015,2369.311051420874,3,1,0,1,DSL,9,19.19104828188751,0
CUST09192,63.0,One Year,Mailed Check,1,0,18.0,1146.6498477401065,5,0,0,0,Fiber Optic,7,24.837247210139893,0
CUST09193,32.0,Two Year,Credit Card,1,0,46.01027535322359,1502.644215224453,1,0,1,1,No,6,26.65498146577054,0
CUST09194,16.0,Two Year,Mailed Check,0,0,18.0,281.5708507406442,6,1,1,1,DSL,2,6.596550210739012,0
CUST09195,14.0,One Year,Bank Transfer,1,0,35.34635999987164,547.047523500001,2,0,0,1,Fiber Optic,7,6.366137376180328,1
CUST09196,66.0,Month-to-Month,Credit Card,0,0,32.58855995953253,2206.0197680786587,2,1,1,1,No,0,10.725583356479852,0
CUST09197,24.0,Month-to-Month,Credit Card,0,0,18.0,417.8284326079213,5,1,1,1,Fiber Optic,7,7.366421925052513,0
CUST09198,1.0,Two Year,Electronic Check,1,0,27.253613721462496,65.20765969941903,2,0,1,1,Fiber Optic,8,3.3338142519381377,1
CUST09199,29.0,One Year,Electronic Check,0,1,21.912145478806803,654.9128089735434,3,0,0,1,DSL,7,0.9899815558775018,0
CUST09200,33.0,Month-to-Month,Credit Card,0,0,18.0,727.0899295590827,6,1,0,1,DSL,2,39.17970095984118,0
CUST09201,45.0,Two Year,Mailed Check,1,0,18.698885780945982,886.2595434338158,2,1,1,0,No,9,1.4649676377077407,0
CUST09202,25.0,Two Year,Mailed Check,0,0,18.0,469.31230408455815,1,1,0,1,No,7,18.02070828509115,0
CUST09203,67.0,One Year,Electronic Check,1,1,27.61232279700637,1821.5612951558046,4,1,1,1,Fiber Optic,0,13.283390691309132,0
CUST09204,47.0,Two Year,Electronic Check,0,0,18.0,794.2762339133786,1,0,0,1,No,8,1.1303789032590645,0
CUST09205,72.0,Month-to-Month,Credit Card,0,0,38.161468025793745,2774.0130674534394,4,1,1,1,Fiber Optic,1,28.32690191374088,0
CUST09206,27.0,One Year,Mailed Check,0,0,18.0,400.5859597308071,2,0,0,0,DSL,5,10.345107394277795,0
CUST09207,47.0,Two Year,Bank Transfer,1,0,18.0,927.1964750545029,2,1,0,1,DSL,9,19.79154376219779,0
CUST09208,27.0,Month-to-Month,Electronic Check,1,0,18.0,383.0311455697019,3,1,1,1,Fiber Optic,7,21.728250730782392,0
CUST09209,51.0,Month-to-Month,Electronic Check,0,0,55.30161887468242,2768.924210754131,1,0,0,1,Fiber Optic,4,20.33057235917284,0
CUST09210,54.0,One Year,Mailed Check,0,0,65.43503228334657,3583.492608934219,6,1,0,1,No,0,15.273008327755221,0
CUST09211,24.0,Month-to-Month,Credit Card,0,0,55.01991556101875,1318.7073523100662,4,1,1,0,DSL,8,19.30627335144048,0
CUST09212,68.0,Month-to-Month,Electronic Check,1,0,18.0,1233.1514894252934,3,1,0,1,No,6,23.322733527030643,0
CUST09213,62.0,Month-to-Month,Electronic Check,1,0,18.0,1081.6258098641756,4,0,1,1,No,5,6.751540625356404,1
CUST09214,65.0,Month-to-Month,Mailed Check,0,0,18.0,1163.6200308573248,2,1,1,0,No,5,2.9867832375985124,1
CUST09215,16.0,Month-to-Month,Electronic Check,0,1,36.61220483087146,620.0058903020586,3,0,1,0,No,6,11.295848865784132,1
CUST09216,52.0,Two Year,Mailed Check,1,0,51.617982737724454,2642.5221460484427,1,0,0,0,Fiber Optic,8,15.316051361816491,0
CUST09217,8.0,One Year,Mailed Check,0,1,,255.47252715823808,6,0,1,0,No,5,8.094598551446525,1
CUST09218,8.0,One Year,Electronic Check,1,0,22.849422161948418,183.0600887662801,5,1,1,0,Fiber Optic,3,3.1715224259530697,0
CUST09219,71.0,Month-to-Month,Bank Transfer,0,0,18.0,1264.4602782420905,2,0,1,1,No,9,4.584192407235983,0
CUST09220,12.0,Month-to-Month,Electronic Check,1,0,20.715153562306888,286.124225906779,4,1,0,0,Fiber Optic,9,4.88458072229416,1
CUST09221,63.0,Month-to-Month,Bank Transfer,1,0,26.32955127480855,1681.7336873148538,4,1,0,0,Fiber Optic,1,19.927130866736146,0
CUST09222,32.0,Two Year,Credit Card,1,0,33.240048140162926,1058.4504032173086,1,1,1,1,No,8,1.5284432260954703,0
CUST09223,22.0,Two Year,Credit Card,0,0,18.0,310.6998573503104,4,0,0,0,Fiber Optic,0,11.319573164702913,0
CUST09224,6.0,Month-to-Month,Bank Transfer,1,0,31.0178260895244,245.19853511238543,4,1,1,0,DSL,3,2.9800190707351035,0
CUST09225,49.0,Two Year,Mailed Check,0,0,24.12628174885248,1136.0005020765857,5,1,0,0,DSL,8,4.00885375558445,0
CUST09226,52.0,Month-to-Month,Electronic Check,1,0,26.50508451335295,1467.0670833131262,2,1,0,1,Fiber Optic,1,75.77895768091015,0
CUST09227,34.0,Month-to-Month,Mailed Check,0,0,19.068167467723892,606.0756903708645,6,1,0,1,No,1,1.2444291890290338,0
CUST09228,59.0,One Year,Electronic Check,1,0,21.814413896582522,1299.7574772884136,5,0,1,1,No,1,3.6283986693221792,0
CUST09229,24.0,Month-to-Month,Bank Transfer,1,0,23.56157701637758,597.2741798991312,2,0,1,0,Fiber Optic,9,4.325724072287502,1
CUST09230,40.0,Two Year,Electronic Check,1,1,,710.1694516808134,4,0,1,1,DSL,0,2.3028968310942206,0
CUST09231,21.0,Month-to-Month,Mailed Check,1,0,38.2677754114645,819.2208851929272,6,0,0,1,Fiber Optic,0,2.040588159983168,1
CUST09232,42.0,One Year,Mailed Check,1,0,43.62010930218711,1817.91819235651,1,0,1,0,No,1,2.5731662096108874,0
CUST09233,10.0,Month-to-Month,Bank Transfer,1,1,27.551660650107742,369.9758905995873,1,1,1,0,DSL,9,9.32451626995169,1
CUST09234,35.0,Month-to-Month,Mailed Check,0,0,24.310046820547917,860.9618379943591,5,0,0,1,Fiber Optic,2,4.609892875423515,0
CUST09235,40.0,Month-to-Month,Mailed Check,0,0,36.38144077225039,1449.437521979558,1,1,1,1,No,1,5.110800755295417,0
CUST09236,41.0,Two Year,Bank Transfer,1,0,22.779336223221282,946.1639186452802,3,0,1,0,Fiber Optic,5,1.1995859898486365,0
CUST09237,33.0,One Year,Credit Card,0,0,37.105199534394814,1281.0829590088283,6,0,1,0,No,1,12.988764627060775,0
CUST09238,47.0,One Year,Bank Transfer,1,0,21.59517203383088,1034.4942416334081,5,0,1,0,DSL,6,19.58708181919313,0
CUST09239,37.0,Month-to-Month,Electronic Check,0,0,33.792464454535775,1259.4919206198833,2,0,1,1,Fiber Optic,2,3.086712284824545,0
CUST09240,21.0,Month-to-Month,Credit Card,1,0,51.00217983143131,999.3134391961569,4,1,0,0,DSL,1,17.676868555329076,1
CUST09241,16.0,Month-to-Month,Electronic Check,1,0,44.01538608653246,762.0135033691483,5,0,1,1,DSL,8,2.696242692098849,1
CUST09242,47.0,Two Year,Electronic Check,1,1,18.0,863.5138966141461,3,0,1,1,No,8,8.078678177341606,1
CUST09243,68.0,Month-to-Month,Electronic Check,1,0,41.22124826055948,2780.7759471332483,5,0,0,1,No,3,7.2781178776642,0
CUST09244,55.0,Month-to-Month,Mailed Check,1,0,18.0,1006.3357914959646,6,1,0,1,Fiber Optic,1,8.68521860739375,0
CUST09245,46.0,One Year,Bank Transfer,0,0,18.0,897.544465153698,5,1,1,1,Fiber Optic,4,29.403272960701756,0
CUST09246,67.0,One Year,Mailed Check,0,0,32.50356220108407,2213.491511095746,5,0,1,1,No,2,2.775570813889485,0
CUST09247,65.0,Month-to-Month,Credit Card,1,0,47.946779583370365,3214.968265755228,2,0,0,1,Fiber Optic,3,11.543752628172617,0
CUST09248,37.0,Month-to-Month,Mailed Check,0,0,18.0,709.7176729971853,6,1,0,1,Fiber Optic,5,2.8430342354156024,0
CUST09249,8.0,Month-to-Month,Electronic Check,0,0,24.5902547478195,100.25271842304095,3,0,0,1,DSL,3,1.6808191446383087,0
CUST09250,46.0,One Year,Mailed Check,0,0,20.045623665170385,985.1456139312188,4,0,1,1,Fiber Optic,2,3.980394178952738,0
CUST09251,45.0,Month-to-Month,Bank Transfer,0,0,23.617106801309443,975.6092198741413,5,0,0,1,No,4,35.520129056312285,0
CUST09252,20.0,One Year,Mailed Check,0,0,18.0,427.54701730984874,2,1,0,0,Fiber Optic,4,3.4374145625380357,1
CUST09253,62.0,Month-to-Month,Mailed Check,0,0,32.51097165264445,2059.935645922111,1,0,1,1,DSL,7,7.67446079450561,0
CUST09254,63.0,Two Year,Mailed Check,0,0,18.0,1217.9981478066907,1,1,0,1,DSL,3,4.6159628482781265,0
CUST09255,24.0,Two Year,Mailed Check,1,0,37.06679633349175,911.7474652603687,4,1,1,0,Fiber Optic,5,3.4934370024167434,0
CUST09256,35.0,Month-to-Month,Electronic Check,0,1,45.24697500606686,1597.9548368382839,4,0,0,1,Fiber Optic,1,7.063961809901352,0
CUST09257,15.0,Month-to-Month,Credit Card,0,0,18.0,331.9326418789162,1,0,1,1,DSL,7,8.749613137684005,0
CUST09258,13.0,Month-to-Month,Electronic Check,1,0,18.0,175.1598366006982,4,1,1,1,Fiber Optic,4,25.14258172820985,1
CUST09259,20.0,Two Year,Electronic Check,1,0,19.517023668018133,392.3560239218732,1,1,0,1,DSL,5,33.29696264148633,0
CUST09260,27.0,Month-to-Month,Bank Transfer,1,0,18.0,474.49954317264167,4,1,0,0,DSL,4,16.7551624441773,1
CUST09261,20.0,One Year,Credit Card,1,0,18.0,338.5259399350729,3,1,0,1,DSL,0,7.05941688533699,0
CUST09262,11.0,Month-to-Month,Bank Transfer,1,0,26.373432503329113,261.5728669955819,6,0,0,0,Fiber Optic,8,3.1913875767150217,1
CUST09263,33.0,Month-to-Month,Mailed Check,1,0,18.0,601.9026373854199,2,1,0,1,No,8,7.038608707722569,0
CUST09264,45.0,One Year,Credit Card,0,1,44.88578039578745,2055.7752991957905,5,1,1,1,No,8,38.56837556168936,0
CUST09265,24.0,One Year,Mailed Check,1,0,18.0,506.3652479907023,5,1,0,0,DSL,2,0.16879602231824298,0
CUST09266,39.0,Two Year,Mailed Check,1,0,34.03134336062571,1312.9826358757725,6,0,1,0,DSL,5,10.956908074637125,0
CUST09267,20.0,Two Year,Bank Transfer,1,0,18.0,341.62370110868716,3,1,1,1,Fiber Optic,2,4.397517362490909,0
CUST09268,51.0,One Year,Mailed Check,0,0,20.920442382236814,925.8931352828138,4,0,0,1,DSL,0,4.528282165335459,0
CUST09269,47.0,Month-to-Month,Mailed Check,1,0,31.75464428386092,1565.6938368380306,5,0,0,1,Fiber Optic,4,0.9346464086783647,1
CUST09270,70.0,Two Year,Credit Card,1,0,22.034535140064058,1474.5161965143798,4,0,1,1,Fiber Optic,9,11.252153974956741,0
CUST09271,4.0,Two Year,Electronic Check,1,1,18.0,96.02125567556983,4,1,1,1,Fiber Optic,8,44.767824593163276,1
CUST09272,62.0,Two Year,Electronic Check,1,0,18.0,1130.6285610334567,3,1,0,1,No,2,28.765482210625702,0
CUST09273,25.0,Two Year,Mailed Check,1,0,18.0,499.5177158939159,6,0,0,1,DSL,2,15.723967178906214,0
CUST09274,5.0,Month-to-Month,Mailed Check,0,0,18.0,46.02095130221795,6,1,1,1,No,2,2.5139568857511527,0
CUST09275,50.0,One Year,Bank Transfer,0,0,24.99544644771226,1278.4794820290972,2,0,1,1,Fiber Optic,0,46.2460286824668,0
CUST09276,13.0,One Year,Credit Card,1,0,47.468841576018505,698.519383087094,1,1,0,1,Fiber Optic,2,16.26441393888359,0
CUST09277,13.0,Month-to-Month,Bank Transfer,1,0,30.389416454406938,406.6880273052093,5,0,0,1,DSL,8,5.0665738828807,1
CUST09278,71.0,One Year,Credit Card,1,0,28.936810535190723,2010.7049813681774,2,0,1,0,DSL,2,23.312940760085556,0
